748570.15106, 3,   0.508,  6.671,  7.293, 4,   0.072,  0.197,  0.011, 5,  -3.720,-47.340,-10.740
748570.17106, 3,   0.450,  6.654,  7.267, 4,   0.043,  0.186,  0.005, 5,  -3.720,-47.880,-10.440
748570.19106, 3,   0.436,  6.551,  7.157, 4,   0.024,  0.138,  0.007, 5,  -3.960,-47.940,-10.740
748570.21106, 3,   0.534,  6.491,  7.161, 4,  -0.003,  0.060,  0.005, 5,  -4.200,-48.060,-10.680
748570.23106, 3,   0.661,  6.479,  7.185, 4,  -0.019,  0.010,  0.003, 5,  -4.140,-48.000,-10.620
748570.25106, 3,   0.587,  6.462,  7.276, 4,  -0.032,  0.005,  0.007, 5,  -4.200,-47.640,-10.920
748570.27106, 3,   0.730,  6.491,  7.341, 4,  -0.056,  0.024,  0.018, 5,  -4.680,-47.940,-10.920
748570.29106, 3,   0.740,  6.520,  7.384, 4,  -0.073,  0.046,  0.023, 5,  -4.740,-47.940,-11.280
748570.31106, 3,   0.747,  6.398,  7.348, 4,  -0.065,  0.062,  0.026, 5,  -4.200,-47.820,-11.760
748570.33106, 3,   0.649,  6.395,  7.257, 4,  -0.045,  0.038,  0.017, 5,  -4.260,-48.120,-11.580
748570.35106, 3,   0.596,  6.429,  7.262, 4,  -0.029,  0.011,  0.004, 5,  -3.660,-47.820,-11.460
748570.37106, 3,   0.455,  6.450,  7.451, 4,  -0.018,  0.001, -0.017, 5,  -3.480,-47.340,-11.400
748570.39106, 3,   0.457,  6.498,  7.504, 4,  -0.030, -0.020, -0.029, 5,  -3.720,-47.640,-11.160
748570.41106, 3,   0.433,  6.460,  7.590, 4,  -0.057, -0.054, -0.039, 5,  -3.480,-47.220,-10.860
748570.43106, 3,   0.529,  6.541,  7.422, 4,  -0.062, -0.066, -0.044, 5,  -3.420,-47.400,-10.620
748570.45106, 3,   0.577,  6.551,  7.243, 4,  -0.016, -0.030, -0.024, 5,  -3.420,-47.700,-10.140
748570.47106, 3,   0.555,  6.436,  7.106, 4,   0.053, -0.001, -0.001, 5,  -3.300,-47.340,-10.260
748570.49106, 3,   0.661,  6.563,  7.149, 4,   0.090,  0.023,  0.015, 5,  -3.000,-47.460,-10.560
748570.51106, 3,   0.713,  6.522,  7.171, 4,   0.097,  0.036,  0.027, 5,  -3.180,-47.100,-10.560
748570.53106, 3,   0.733,  6.407,  7.192, 4,   0.070,  0.035,  0.033, 5,  -2.940,-46.980,-11.100
748570.55106, 3,   0.735,  6.465,  7.269, 4,   0.017,  0.021,  0.018, 5,  -2.820,-47.160,-10.920
748570.57106, 3,   0.567,  6.469,  7.331, 4,  -0.006, -0.003,  0.006, 5,  -3.000,-47.100,-10.680
